URL,creator_name,total_post,patreon_number,income_per_month,tier_post_data,post_year_count,tier_count,total_links,facebook,twitter,instagram,youtube,twitch,tiktok,discord,social_link_count,text_posts,image_posts,video_posts,podcast_posts,audio_posts,link_posts,poll_posts,livestream_posts,other_posts,unknown,public_likes,public_comments,locked_likes,locked_comments,total_likes_combined,total_comments_combined,free_chat_count,paid_chat_count,membership_tier_count,membership_tiers_json,about_word_count
https://www.patreon.com/studiogek,Studio Gek,1161,23807,0,{},"{'2025': 221, '2024': 508, '2023': 432}",0,0,no,no,no,no,no,no,no,0,95,134,901,0,0,0,29,0,0,0,0,0,7763,4775,0,0,0,0,8,"[{""name"": ""Voting Tier"", ""price"": 1.0, ""description_word_count"": 33, ""tier_id"": ""9384706""}, {""name"": ""Uncut Tier (ANIME ONLY)"", ""price"": 3.0, ""description_word_count"": 44, ""tier_id"": ""23111838""}, {""name"": ""Uncut Tier (LIVE ACTION ONLY)"", ""price"": 3.0, ""description_word_count"": 46, ""tier_id"": ""23111843""}, {""name"": ""Uncut Tier (BOTH ANIME & LIVE ACTION)"", ""price"": 5.0, ""description_word_count"": 47, ""tier_id"": ""23111892""}, {""name"": ""Gek Tier (ANIME ONLY)"", ""price"": 6.0, ""description_word_count"": 49, ""tier_id"": ""23111849""}, {""name"": ""Gek Tier (LIVE ACTION ONLY)"", ""price"": 6.0, ""description_word_count"": 50, ""tier_id"": ""23111852""}, {""name"": ""FULL PACKAGE (Anime+Live Action)"", ""price"": 8.0, ""description_word_count"": 52, ""tier_id"": ""23111862""}, {""name"": ""Juicy Tier"", ""price"": 10.0, ""description_word_count"": 87, ""tier_id"": ""23112048""}]",41
https://www.patreon.com/aliciaxlife,aliciaxlife,2677,13358,0,{},"{'2025': 320, '2024': 1147, '2023': 946, '2022': 264}",0,4,no,yes,yes,yes,yes,no,no,4,149,59,2450,0,0,0,7,0,0,0,0,0,6065,1678,0,0,0,0,5,"[{""name"": ""Anime Reactions"", ""price"": 5.0, ""description_word_count"": 22, ""tier_id"": ""9087836""}, {""name"": ""General Reactions"", ""price"": 10.0, ""description_word_count"": 20, ""tier_id"": ""9077511""}, {""name"": ""Platinum"", ""price"": 15.0, ""description_word_count"": 23, ""tier_id"": ""7011164""}, {""name"": ""Diamond"", ""price"": 25.0, ""description_word_count"": 34, ""tier_id"": ""7011165""}, {""name"": ""Ultimate"", ""price"": 50.0, ""description_word_count"": 91, ""tier_id"": ""9077510""}]",72
https://www.patreon.com/channel5,Channel 5,232,0,0,{},"{'2025': 31, '2024': 88, '2023': 26, '2022': 52, '2021': 35}",0,0,no,no,no,no,no,no,no,0,4,22,193,0,0,0,0,0,0,0,0,0,4875,2085,0,0,0,0,2,"[{""name"": ""PATRON OF CHANNEL 5"", ""price"": 5.0, ""description_word_count"": 23, ""tier_id"": ""6997262""}, {""name"": ""PATRON OF CHANNEL 5"", ""price"": 10.0, ""description_word_count"": 23, ""tier_id"": ""6998964""}]",38
https://www.patreon.com/PureDark,PureDark,115,63036,0,{},"{'2025': 2, '2024': 19, '2023': 76, '2022': 18}",0,0,no,no,no,no,no,no,no,0,25,50,31,0,0,0,2,0,0,0,1112,672,99,252,0,0,0,0,2,"[{""name"": ""Supporter"", ""price"": 5.0, ""description_word_count"": 9, ""tier_id"": ""9081097""}, {""name"": ""Big Supporter!"", ""price"": 10.0, ""description_word_count"": 16, ""tier_id"": ""9105056""}]",61
https://www.patreon.com/qmbibi,QMBiBi,236,0,0,{},"{'2025': 16, '2024': 58, '2023': 78, '2022': 83, '2021': 1}",0,2,no,yes,no,no,no,yes,no,2,55,173,3,0,0,0,5,0,0,0,1253,132,4732,464,0,0,0,0,2,"[{""name"": ""besties 💕"", ""price"": 3.0, ""description_word_count"": 33, ""tier_id"": ""7927309""}, {""name"": ""best besties ✨"", ""price"": 5.0, ""description_word_count"": 23, ""tier_id"": ""23824303""}]",1
https://www.patreon.com/gamegrumps,Game Grumps,441,0,0,{},"{'2025': 63, '2024': 203, '2023': 96, '2022': 64, '2021': 15}",0,0,no,no,no,no,no,no,no,0,44,13,353,0,0,0,12,0,0,0,0,0,7453,1460,0,0,1,0,2,"[{""name"": ""The $5 Tier"", ""price"": 5.0, ""description_word_count"": 126, ""tier_id"": ""7329589""}, {""name"": ""The $10 Tier"", ""price"": 10.0, ""description_word_count"": 96, ""tier_id"": ""9195537""}]",145
https://www.patreon.com/meatcanyon,Meatcanyon,360,47366,0,{},"{'2025': 14, '2024': 69, '2023': 97, '2022': 54, '2021': 51, '2020': 52, '2019': 23}",0,7,no,no,yes,no,yes,no,no,2,129,127,73,0,0,0,12,0,0,0,503,58,8522,2451,0,0,0,0,4,"[{""name"": ""Meaty's Tip"", ""price"": 1.0, ""description_word_count"": 11, ""tier_id"": ""3402190""}, {""name"": ""Meaty's Step Child"", ""price"": 3.0, ""description_word_count"": 34, ""tier_id"": ""3402196""}, {""name"": ""Meaty's Middle Child"", ""price"": 5.0, ""description_word_count"": 28, ""tier_id"": ""4028040""}, {""name"": ""Meaty's First Born"", ""price"": 10.0, ""description_word_count"": 38, ""tier_id"": ""4028041""}]",164
https://www.patreon.com/the_parasites,Rab-Bit,58,14118,33900,{},"{'2025': 5, '2024': 15, '2023': 17, '2022': 19, '2021': 2}",0,3,no,yes,no,no,no,yes,no,2,15,10,18,0,0,0,1,0,0,0,339,146,1122,691,0,0,0,0,6,"[{""name"": ""Infected"", ""price"": 4.0, ""description_word_count"": 19, ""tier_id"": ""7707743""}, {""name"": ""Mutating Mass"", ""price"": 6.0, ""description_word_count"": 27, ""tier_id"": ""7707744""}, {""name"": ""The Seed Of The Parasite"", ""price"": 10.0, ""description_word_count"": 51, ""tier_id"": ""7707745""}, {""name"": ""Gamma Parasite"", ""price"": 24.0, ""description_word_count"": 65, ""tier_id"": ""8236832""}, {""name"": ""Beta Parasite"", ""price"": 35.0, ""description_word_count"": 73, ""tier_id"": ""8236916""}, {""name"": ""Alpha Parasite"", ""price"": 50.0, ""description_word_count"": 73, ""tier_id"": ""8236935""}]",476
https://www.patreon.com/mcflypg,Pascal Gilcher,33,71136,0,{},"{'2023': 1, '2020': 9, '2019': 11, '2018': 4, '2017': 8}",0,2,no,no,no,no,no,no,no,0,18,10,5,0,0,0,0,0,0,0,642,1035,226,381,0,0,0,0,4,"[{""name"": ""RASTERIZERS"", ""price"": 2.5, ""description_word_count"": 86, ""tier_id"": ""9928167""}, {""name"": ""RAY TRACERS"", ""price"": 5.0, ""description_word_count"": 100, ""tier_id"": ""1945902""}, {""name"": ""PATH TRACERS"", ""price"": 9.0, ""description_word_count"": 74, ""tier_id"": ""9928211""}, {""name"": ""PHOTON MAPPERS"", ""price"": 20.0, ""description_word_count"": 111, ""tier_id"": ""1945906""}]",196
https://www.patreon.com/Kaillowry,Kail Lowry,249,0,0,{},"{'2025': 61, '2024': 169, '2023': 19}",0,3,yes,no,yes,yes,no,no,no,3,21,31,160,0,0,0,10,0,0,0,0,0,3608,2777,0,0,0,0,1,"[{""name"": ""Famous F*ckers"", ""price"": 5.0, ""description_word_count"": 52, ""tier_id"": ""10289802""}]",87
https://www.patreon.com/HayloAndKiss,Haylo & Kiss,1215,7457,0,{},"{'2025': 306, '2024': 714, '2023': 195}",0,1,no,no,no,yes,no,no,no,1,20,9,1168,0,0,0,17,0,0,0,119,0,5075,843,0,0,0,0,3,"[{""name"": ""Hugs"", ""price"": 4.0, ""description_word_count"": 74, ""tier_id"": ""9744018""}, {""name"": ""Kisses"", ""price"": 8.0, ""description_word_count"": 116, ""tier_id"": ""9744023""}, {""name"": ""Angels"", ""price"": 12.0, ""description_word_count"": 90, ""tier_id"": ""9744040""}]",121
https://www.patreon.com/RaisingSavages,Raising Savages,13,0,0,{},{'2025': 13},0,0,no,no,no,no,no,no,no,0,7,1,5,0,0,0,0,0,0,0,0,0,1702,654,0,0,1,0,1,"[{""name"": """", ""price"": 9.99, ""description_word_count"": 6, ""tier_id"": ""24900151""}]",49
https://www.patreon.com/blindwave,Blind Wave,5660,28658,0,{},"{'2025': 114, '2024': 451, '2023': 492, '2022': 582, '2021': 615, '2020': 825, '2019': 883, '2018': 803, '2017': 637, '2016': 256, '2015': 2}",0,0,no,no,no,no,no,no,no,0,102,1870,2356,0,0,0,1321,0,0,0,60,66,1191,590,0,0,0,0,5,"[{""name"": ""Pollrider"", ""price"": 1.0, ""description_word_count"": 63, ""tier_id"": ""548173""}, {""name"": ""Uber Rider"", ""price"": 2.0, ""description_word_count"": 45, ""tier_id"": ""6030400""}, {""name"": ""Fortnight Rider"", ""price"": 5.0, ""description_word_count"": 38, ""tier_id"": ""548174""}, {""name"": ""Raw Rider"", ""price"": 10.0, ""description_word_count"": 62, ""tier_id"": ""1851462""}, {""name"": ""Four-sight Rider"", ""price"": 15.0, ""description_word_count"": 43, ""tier_id"": ""6030422""}]",158
https://www.patreon.com/carlie_and_ange,Carlie & Ange,2638,32203,0,{},"{'2025': 278, '2024': 925, '2023': 849, '2022': 585, '2021': 1}",0,2,no,no,yes,yes,no,no,no,2,864,24,1707,0,0,0,41,0,0,0,0,0,2411,569,0,0,0,0,3,"[{""name"": ""EARLY access!"", ""price"": 7.0, ""description_word_count"": 50, ""tier_id"": ""8111850""}, {""name"": ""UNCUT Access!"", ""price"": 10.0, ""description_word_count"": 151, ""tier_id"": ""8578660""}, {""name"": ""ALL Access!"", ""price"": 14.0, ""description_word_count"": 85, ""tier_id"": ""8222678""}]",156
https://www.patreon.com/FlexiejayAnime,FlexiejayAnime,876,5977,0,{},"{'2025': 177, '2024': 619, '2023': 80}",0,4,no,no,yes,yes,yes,yes,no,4,30,21,809,0,0,0,13,0,0,0,0,0,2014,469,0,0,1,0,3,"[{""name"": ""THE OGs"", ""price"": 5.0, ""description_word_count"": 164, ""tier_id"": ""10267779""}, {""name"": ""THE FLEXIE CLAN"", ""price"": 10.0, ""description_word_count"": 136, ""tier_id"": ""21625361""}, {""name"": ""FLEXIES AKATSUKI"", ""price"": 20.0, ""description_word_count"": 75, ""tier_id"": ""22457925""}]",120
https://www.patreon.com/patrix,Patrix,92,8885,12190,{},"{'2025': 3, '2024': 11, '2023': 10, '2022': 13, '2021': 16, '2020': 29, '2019': 10}",0,6,no,yes,no,no,yes,no,no,2,2,88,0,0,0,0,2,0,0,0,1001,472,165,0,0,0,0,0,5,"[{""name"": ""Emerald"", ""price"": 1.0, ""description_word_count"": 27, ""tier_id"": ""4183399""}, {""name"": ""Emerald+"", ""price"": 2.0, ""description_word_count"": 20, ""tier_id"": ""8961491""}, {""name"": ""Gold"", ""price"": 5.0, ""description_word_count"": 31, ""tier_id"": ""4183193""}, {""name"": ""Iron"", ""price"": 10.0, ""description_word_count"": 31, ""tier_id"": ""4183213""}, {""name"": ""Stone"", ""price"": 15.0, ""description_word_count"": 31, ""tier_id"": ""4183217""}]",268
https://www.patreon.com/realvr,LukeRoss,171,0,0,{},"{'2025': 13, '2024': 33, '2023': 25, '2022': 59, '2021': 41}",0,5,no,no,no,no,no,no,no,0,101,11,54,0,0,0,5,0,0,0,838,881,1120,5578,0,0,0,0,2,"[{""name"": ""Archived posts"", ""price"": 1.0, ""description_word_count"": 16, ""tier_id"": ""8856724""}, {""name"": ""VR friend"", ""price"": 10.0, ""description_word_count"": 164, ""tier_id"": ""7199597""}]",763
https://www.patreon.com/RylandAdams,The Sip with Ryland Adams & Lizze Gordon,26,0,0,{},{'2025': 26},0,1,no,no,no,yes,no,no,no,1,0,1,24,0,0,0,1,0,0,0,892,129,12697,4725,0,0,2,0,1,"[{""name"": ""CHUGGERS"", ""price"": 7.99, ""description_word_count"": 58, ""tier_id"": ""25104575""}]",45
https://www.patreon.com/ThePerfectMix,The Perfect Mix,1226,5858,0,{},"{'2025': 130, '2024': 469, '2023': 429, '2022': 198}",0,0,no,no,no,no,no,no,no,0,109,24,644,0,0,0,89,0,0,0,0,0,6739,3098,0,0,1,0,1,"[{""name"": ""Super Supporter"", ""price"": 10.0, ""description_word_count"": 179, ""tier_id"": ""9945294""}]",152
https://www.patreon.com/blackrack,Blackrack,11,0,0,{},"{'2024': 1, '2023': 5, '2021': 2, '2020': 3}",0,2,no,no,no,yes,no,no,no,1,11,0,0,0,0,0,0,0,0,0,313,675,591,1866,0,0,0,0,1,"[{""name"": ""Graphics enthusiast"", ""price"": 0.0, ""description_word_count"": 16, ""tier_id"": ""6335917""}]",151
https://www.patreon.com/formoftherapy,Form of Therapy,5470,23397,0,{},"{'2025': 348, '2024': 1534, '2023': 1279, '2022': 634, '2021': 417, '2020': 695, '2019': 354, '2018': 194, '2017': 5, '2016': 7, '2015': 3}",0,2,no,yes,yes,no,no,no,no,2,1285,256,3779,0,0,0,42,0,0,0,200,63,0,0,0,0,1,0,9,"[{""name"": ""Support"", ""price"": 2.0, ""description_word_count"": 17, ""tier_id"": ""332204""}, {""name"": ""K-POP FIRST"", ""price"": 5.0, ""description_word_count"": 24, ""tier_id"": ""21954957""}, {""name"": ""DRAMA FIRST"", ""price"": 5.0, ""description_word_count"": 11, ""tier_id"": ""21954967""}, {""name"": ""ANIME FIRST"", ""price"": 5.0, ""description_word_count"": 12, ""tier_id"": ""21954978""}, {""name"": ""GROUPY TIER"", ""price"": 10.0, ""description_word_count"": 26, ""tier_id"": ""2186801""}, {""name"": ""GROUPY+"", ""price"": 15.0, ""description_word_count"": 28, ""tier_id"": ""8477158""}, {""name"": ""GROUPY FIRST"", ""price"": 20.0, ""description_word_count"": 41, ""tier_id"": ""2186850""}, {""name"": ""TEAM THERAPY"", ""price"": 50.0, ""description_word_count"": 33, ""tier_id"": ""21955148""}, {""name"": ""Winter (retiring ->TEAM THERAPY)"", ""price"": 100.0, ""description_word_count"": 19, ""tier_id"": ""3427382""}]",268
