URL,creator_name,total_post,patreon_number,income_per_month,tier_post_data,post_year_count,tier_count,total_links,facebook,twitter,instagram,youtube,twitch,tiktok,discord,social_link_count,text_posts,image_posts,video_posts,podcast_posts,audio_posts,link_posts,poll_posts,livestream_posts,other_posts,unknown,public_likes,public_comments,locked_likes,locked_comments,total_likes_combined,total_comments_combined,free_chat_count,paid_chat_count,membership_tier_count,membership_tiers_json,about_word_count
https://www.patreon.com/mcflypg,Pascal Gilcher,33,71225,0,{},"{'2023': 1, '2020': 9, '2019': 11, '2018': 4, '2017': 8}",0,2,no,no,no,no,no,no,no,0,18,10,5,0,0,0,0,0,0,0,643,1040,226,381,0,0,0,0,4,"[{""name"": ""RASTERIZERS"", ""price"": 2.5, ""description_word_count"": 86, ""tier_id"": ""9928167""}, {""name"": ""RAY TRACERS"", ""price"": 5.0, ""description_word_count"": 100, ""tier_id"": ""1945902""}, {""name"": ""PATH TRACERS"", ""price"": 9.0, ""description_word_count"": 74, ""tier_id"": ""9928211""}, {""name"": ""PHOTON MAPPERS"", ""price"": 20.0, ""description_word_count"": 111, ""tier_id"": ""1945906""}]",196
https://www.patreon.com/Kaillowry,Kail Lowry,250,0,0,{},"{'2025': 62, '2024': 169, '2023': 19}",0,3,yes,no,yes,yes,no,no,no,3,21,31,161,0,0,0,10,0,0,0,0,0,3587,2765,0,0,0,0,1,"[{""name"": ""Famous F*ckers"", ""price"": 5.0, ""description_word_count"": 52, ""tier_id"": ""10289802""}]",87
https://www.patreon.com/HayloAndKiss,Haylo & Kiss,1218,7581,0,{},"{'2025': 309, '2024': 714, '2023': 195}",0,1,no,no,no,yes,no,no,no,1,20,9,1171,0,0,0,17,0,0,0,129,0,5158,752,0,0,0,0,3,"[{""name"": ""Hugs"", ""price"": 4.0, ""description_word_count"": 74, ""tier_id"": ""9744018""}, {""name"": ""Kisses"", ""price"": 8.0, ""description_word_count"": 116, ""tier_id"": ""9744023""}, {""name"": ""Angels"", ""price"": 12.0, ""description_word_count"": 90, ""tier_id"": ""9744040""}]",121
https://www.patreon.com/RaisingSavages,Raising Savages,13,0,0,{},{'2025': 13},0,0,no,no,no,no,no,no,no,0,7,1,5,0,0,0,0,0,0,0,0,0,1709,654,0,0,1,0,1,"[{""name"": """", ""price"": 9.99, ""description_word_count"": 6, ""tier_id"": ""24900151""}]",49
https://www.patreon.com/blindwave,Blind Wave,5662,28682,0,{},"{'2025': 116, '2024': 451, '2023': 492, '2022': 582, '2021': 615, '2020': 825, '2019': 883, '2018': 803, '2017': 637, '2016': 256, '2015': 2}",0,0,no,no,no,no,no,no,no,0,102,1872,2356,0,0,0,1321,0,0,0,60,66,1200,591,0,0,0,0,5,"[{""name"": ""Pollrider"", ""price"": 1.0, ""description_word_count"": 63, ""tier_id"": ""548173""}, {""name"": ""Uber Rider"", ""price"": 2.0, ""description_word_count"": 45, ""tier_id"": ""6030400""}, {""name"": ""Fortnight Rider"", ""price"": 5.0, ""description_word_count"": 38, ""tier_id"": ""548174""}, {""name"": ""Raw Rider"", ""price"": 10.0, ""description_word_count"": 62, ""tier_id"": ""1851462""}, {""name"": ""Four-sight Rider"", ""price"": 15.0, ""description_word_count"": 43, ""tier_id"": ""6030422""}]",158
https://www.patreon.com/carlie_and_ange,Carlie & Ange,2639,32209,0,{},"{'2025': 279, '2024': 925, '2023': 849, '2022': 585, '2021': 1}",0,2,no,no,yes,yes,no,no,no,2,864,24,1708,0,0,0,41,0,0,0,0,0,2518,618,0,0,0,0,3,"[{""name"": ""EARLY access!"", ""price"": 7.0, ""description_word_count"": 50, ""tier_id"": ""8111850""}, {""name"": ""UNCUT Access!"", ""price"": 10.0, ""description_word_count"": 151, ""tier_id"": ""8578660""}, {""name"": ""ALL Access!"", ""price"": 14.0, ""description_word_count"": 85, ""tier_id"": ""8222678""}]",156
https://www.patreon.com/FlexiejayAnime,FlexiejayAnime,878,5984,0,{},"{'2025': 179, '2024': 619, '2023': 80}",0,4,no,no,yes,yes,yes,yes,no,4,30,21,811,0,0,0,13,0,0,0,0,0,2129,465,0,0,1,0,3,"[{""name"": ""THE OGs"", ""price"": 5.0, ""description_word_count"": 164, ""tier_id"": ""10267779""}, {""name"": ""THE FLEXIE CLAN"", ""price"": 10.0, ""description_word_count"": 136, ""tier_id"": ""21625361""}, {""name"": ""FLEXIES AKATSUKI"", ""price"": 20.0, ""description_word_count"": 75, ""tier_id"": ""22457925""}]",120
https://www.patreon.com/patrix,Patrix,92,8915,12220,{},"{'2025': 3, '2024': 11, '2023': 10, '2022': 13, '2021': 16, '2020': 29, '2019': 10}",0,6,no,yes,no,no,yes,no,no,2,2,88,0,0,0,0,2,0,0,0,1002,472,165,0,0,0,0,0,5,"[{""name"": ""Emerald"", ""price"": 1.0, ""description_word_count"": 27, ""tier_id"": ""4183399""}, {""name"": ""Emerald+"", ""price"": 2.0, ""description_word_count"": 20, ""tier_id"": ""8961491""}, {""name"": ""Gold"", ""price"": 5.0, ""description_word_count"": 31, ""tier_id"": ""4183193""}, {""name"": ""Iron"", ""price"": 10.0, ""description_word_count"": 31, ""tier_id"": ""4183213""}, {""name"": ""Stone"", ""price"": 15.0, ""description_word_count"": 31, ""tier_id"": ""4183217""}]",268
https://www.patreon.com/realvr,LukeRoss,171,0,0,{},"{'2025': 13, '2024': 33, '2023': 25, '2022': 59, '2021': 41}",0,5,no,no,no,no,no,no,no,0,101,11,54,0,0,0,5,0,0,0,839,881,1125,5620,0,0,0,0,2,"[{""name"": ""Archived posts"", ""price"": 1.0, ""description_word_count"": 16, ""tier_id"": ""8856724""}, {""name"": ""VR friend"", ""price"": 10.0, ""description_word_count"": 164, ""tier_id"": ""7199597""}]",763
https://www.patreon.com/RylandAdams,The Sip with Ryland Adams & Lizze Gordon,27,0,0,{},{'2025': 27},0,1,no,no,no,yes,no,no,no,1,0,1,25,0,0,0,1,0,0,0,896,129,13207,4801,0,0,2,0,1,"[{""name"": ""CHUGGERS"", ""price"": 7.99, ""description_word_count"": 58, ""tier_id"": ""25104575""}]",45
https://www.patreon.com/ThePerfectMix,The Perfect Mix,1227,5836,0,{},"{'2025': 131, '2024': 469, '2023': 429, '2022': 198}",0,0,no,no,no,no,no,no,no,0,109,24,645,0,0,0,89,0,0,0,0,0,6459,3003,0,0,1,0,1,"[{""name"": ""Super Supporter"", ""price"": 10.0, ""description_word_count"": 179, ""tier_id"": ""9945294""}]",152
https://www.patreon.com/blackrack,Blackrack,11,0,0,{},"{'2024': 1, '2023': 5, '2021': 2, '2020': 3}",0,2,no,no,no,yes,no,no,no,1,11,0,0,0,0,0,0,0,0,0,313,675,592,1866,0,0,0,0,1,"[{""name"": ""Graphics enthusiast"", ""price"": 0.0, ""description_word_count"": 16, ""tier_id"": ""6335917""}]",151
https://www.patreon.com/formoftherapy,Form of Therapy,5476,23426,0,{},"{'2025': 354, '2024': 1534, '2023': 1279, '2022': 634, '2021': 417, '2020': 695, '2019': 354, '2018': 194, '2017': 5, '2016': 7, '2015': 3}",0,2,no,yes,yes,no,no,no,no,2,1285,256,3785,0,0,0,42,0,0,0,202,63,0,0,0,0,1,0,9,"[{""name"": ""Support"", ""price"": 2.0, ""description_word_count"": 17, ""tier_id"": ""332204""}, {""name"": ""K-POP FIRST"", ""price"": 5.0, ""description_word_count"": 24, ""tier_id"": ""21954957""}, {""name"": ""DRAMA FIRST"", ""price"": 5.0, ""description_word_count"": 11, ""tier_id"": ""21954967""}, {""name"": ""ANIME FIRST"", ""price"": 5.0, ""description_word_count"": 12, ""tier_id"": ""21954978""}, {""name"": ""GROUPY TIER"", ""price"": 10.0, ""description_word_count"": 26, ""tier_id"": ""2186801""}, {""name"": ""GROUPY+"", ""price"": 15.0, ""description_word_count"": 28, ""tier_id"": ""8477158""}, {""name"": ""GROUPY FIRST"", ""price"": 20.0, ""description_word_count"": 41, ""tier_id"": ""2186850""}, {""name"": ""TEAM THERAPY"", ""price"": 50.0, ""description_word_count"": 33, ""tier_id"": ""21955148""}, {""name"": ""Winter (retiring ->TEAM THERAPY)"", ""price"": 100.0, ""description_word_count"": 19, ""tier_id"": ""3427382""}]",268
https://www.patreon.com/adeepindigo,a.deep.indigo,40,0,0,{},"{'2025': 5, '2024': 16, '2023': 18, '2021': 1}",0,1,no,yes,no,no,no,no,no,1,26,13,0,0,0,0,1,0,0,0,8924,83,608,64,0,0,0,0,2,"[{""name"": ""Midnight"", ""price"": 4.5, ""description_word_count"": 87, ""tier_id"": ""7878466""}, {""name"": ""Sapphire"", ""price"": 9.5, ""description_word_count"": 126, ""tier_id"": ""7878478""}]",162
https://www.patreon.com/JennyNicholson,Jenny Nicholson,382,62374,0,{},"{'2025': 6, '2024': 29, '2023': 26, '2022': 36, '2021': 36, '2020': 38, '2019': 59, '2018': 85, '2017': 62, '2016': 5}",0,0,no,no,no,no,no,no,no,0,14,2,264,0,0,0,96,0,0,0,2,586,6555,9696,0,0,0,0,6,"[{""name"": ""The Originals"", ""price"": 1.0, ""description_word_count"": 15, ""tier_id"": ""1038502""}, {""name"": ""Small Giant Spiders"", ""price"": 2.0, ""description_word_count"": 17, ""tier_id"": ""3064876""}, {""name"": ""Bad Cars"", ""price"": 5.0, ""description_word_count"": 13, ""tier_id"": ""1038492""}, {""name"": ""The Sixers"", ""price"": 6.0, ""description_word_count"": 18, ""tier_id"": ""2544715""}, {""name"": ""Randy Moore"", ""price"": 7.0, ""description_word_count"": 43, ""tier_id"": ""2596629""}, {""name"": ""Pardners"", ""price"": 25.0, ""description_word_count"": 73, ""tier_id"": ""1038510""}]",112
https://www.patreon.com/Zogarth,Zogarth,239,19227,76070,{},"{'2025': 71, '2024': 141, '2023': 2, '2022': 6, '2021': 12, '2020': 7}",0,4,no,no,no,no,no,no,no,0,235,0,0,0,0,0,4,0,0,0,949,255,10052,4279,0,0,0,0,4,"[{""name"": ""Archer"", ""price"": 3.0, ""description_word_count"": 16, ""tier_id"": ""6128756""}, {""name"": ""Alchemist"", ""price"": 5.0, ""description_word_count"": 15, ""tier_id"": ""6128757""}, {""name"": ""Hunter"", ""price"": 10.0, ""description_word_count"": 12, ""tier_id"": ""6081703""}, {""name"": ""Apex Hunter"", ""price"": 50.0, ""description_word_count"": 39, ""tier_id"": ""6842542""}]",45
https://www.patreon.com/Dmotta3,Danny Motta,100,37957,0,{},"{'2025': 11, '2024': 25, '2023': 33, '2022': 31}",0,3,no,yes,yes,no,yes,no,no,3,22,1,54,0,0,0,9,0,0,0,0,0,6066,2023,0,0,0,0,4,"[{""name"": ""\""Fuck That Fence!\"""", ""price"": 3.0, ""description_word_count"": 60, ""tier_id"": ""8235579""}, {""name"": ""\""Fuck! A Fence!\"""", ""price"": 4.99, ""description_word_count"": 43, ""tier_id"": ""8235580""}, {""name"": ""Some Third Reference!"", ""price"": 6.99, ""description_word_count"": 18, ""tier_id"": ""9264578""}, {""name"": ""The Hazbin Membership"", ""price"": 19.99, ""description_word_count"": 43, ""tier_id"": ""24639452""}]",203
https://www.patreon.com/Boy_Boy,Boy Boy,37,26828,0,{},"{'2025': 7, '2024': 18, '2023': 12}",0,1,no,yes,no,no,no,no,no,1,0,2,34,0,0,0,0,0,0,0,758,155,9741,1892,0,0,0,0,2,"[{""name"": ""Boy Boy Boy"", ""price"": 5.0, ""description_word_count"": 19, ""tier_id"": ""9396185""}, {""name"": ""The Billionaire Tier"", ""price"": 25.0, ""description_word_count"": 45, ""tier_id"": ""22189139""}]",93
https://www.patreon.com/Insimniacreations,Insimnia,254,0,0,{},"{'2025': 18, '2024': 52, '2023': 38, '2022': 56, '2021': 90}",0,5,no,yes,no,yes,no,yes,no,3,41,208,0,0,0,0,5,0,0,0,690,25,1442,152,0,0,0,0,2,"[{""name"": ""Insimnia Fan"", ""price"": 1.5, ""description_word_count"": 16, ""tier_id"": ""7396789""}, {""name"": ""Insimnia Stan"", ""price"": 3.0, ""description_word_count"": 84, ""tier_id"": ""6966127""}]",190
https://www.patreon.com/TerryandKaniyia,Terry and Kaniyia,202,39823,0,{},"{'2025': 99, '2024': 103}",0,2,no,no,yes,no,no,yes,no,2,46,3,135,0,0,0,17,0,0,0,55,29,4157,3600,0,0,1,0,1,"[{""name"": """", ""price"": 5.0, ""description_word_count"": 15, ""tier_id"": ""23349743""}]",35
https://www.patreon.com/YouShouldKnowPodcast,You Should Know Podcast,393,39257,0,{},"{'2025': 79, '2024': 167, '2023': 147}",0,0,no,no,no,no,no,no,no,0,8,34,346,0,0,0,1,0,0,0,0,0,6832,3006,0,0,0,0,3,"[{""name"": ""KOALA CUBS"", ""price"": 5.0, ""description_word_count"": 54, ""tier_id"": ""24742840""}, {""name"": ""KOALA PRIME"", ""price"": 10.0, ""description_word_count"": 60, ""tier_id"": ""9394580""}, {""name"": ""KOALA ROYALTY"", ""price"": 15.0, ""description_word_count"": 80, ""tier_id"": ""24743137""}]",163
https://www.patreon.com/primemods,prime mods,273,20185,0,{},"{'2025': 13, '2024': 18, '2023': 16, '2022': 100, '2021': 114, '2020': 12}",0,3,no,no,yes,yes,no,yes,no,3,43,225,0,0,0,0,4,0,0,0,110,21,77,118,0,0,0,0,3,"[{""name"": ""Gold"", ""price"": 4.99, ""description_word_count"": 50, ""tier_id"": ""5962086""}, {""name"": ""Diamond"", ""price"": 6.99, ""description_word_count"": 48, ""tier_id"": ""9234196""}, {""name"": ""Emerald"", ""price"": 9.99, ""description_word_count"": 78, ""tier_id"": ""6201011""}]",163
https://www.patreon.com/mortius,Mortius,646,1701,11550,{},"{'2025': 43, '2024': 238, '2023': 231, '2022': 127, '2021': 7}",0,2,no,no,no,yes,no,no,no,1,33,16,520,0,0,0,39,0,0,0,0,0,1925,764,0,0,3,0,7,"[{""name"": ""Half Windsor"", ""price"": 1.0, ""description_word_count"": 86, ""tier_id"": ""7648104""}, {""name"": ""Trinity"", ""price"": 3.0, ""description_word_count"": 57, ""tier_id"": ""7648106""}, {""name"": ""Full Windsor"", ""price"": 5.0, ""description_word_count"": 72, ""tier_id"": ""7648108""}, {""name"": ""Ediety Knot"", ""price"": 10.0, ""description_word_count"": 66, ""tier_id"": ""7648197""}, {""name"": ""Eldredge Knot"", ""price"": 25.0, ""description_word_count"": 119, ""tier_id"": ""7648270""}, {""name"": ""Onassis"", ""price"": 50.0, ""description_word_count"": 153, ""tier_id"": ""9383804""}, {""name"": ""Diamond Knot"", ""price"": 100.0, ""description_word_count"": 96, ""tier_id"": ""9383809""}]",49
https://www.patreon.com/LettsReact,Letts React,2158,22460,0,{},"{'2025': 194, '2024': 425, '2023': 368, '2022': 610, '2021': 501, '2020': 60}",0,3,no,no,no,yes,yes,yes,no,3,749,299,898,0,0,0,173,0,0,0,0,0,725,589,0,0,0,0,3,"[{""name"": ""Appa's Fan Club"", ""price"": 5.0, ""description_word_count"": 62, ""tier_id"": ""5995833""}, {""name"": ""Certified Backbender"", ""price"": 10.0, ""description_word_count"": 67, ""tier_id"": ""5995835""}, {""name"": ""Tearbending Master"", ""price"": 20.0, ""description_word_count"": 74, ""tier_id"": ""5995834""}]",108
https://www.patreon.com/wydreacts,WYD Reacts,1509,23350,0,{},"{'2025': 227, '2024': 827, '2023': 404, '2022': 51}",0,1,no,no,yes,no,no,no,no,1,252,4,1026,0,0,0,226,0,0,0,0,0,2665,1011,0,0,1,0,4,"[{""name"": ""WYD Fam"", ""price"": 2.0, ""description_word_count"": 37, ""tier_id"": ""9174491""}, {""name"": ""WYD Elite"", ""price"": 3.3, ""description_word_count"": 23, ""tier_id"": ""21724495""}, {""name"": ""WYD Premium"", ""price"": 5.0, ""description_word_count"": 52, ""tier_id"": ""9179697""}, {""name"": ""WYD Ultimate"", ""price"": 8.0, ""description_word_count"": 25, ""tier_id"": ""21724577""}]",216
https://www.patreon.com/basemental,Basemental,279,87710,0,{},"{'2025': 8, '2024': 20, '2023': 16, '2022': 20, '2021': 23, '2020': 41, '2019': 52, '2018': 57, '2017': 42}",0,4,no,yes,no,no,no,no,no,1,42,219,0,0,0,0,18,0,0,0,996,73,4148,1128,0,0,0,0,2,"[{""name"": ""Silver"", ""price"": 4.75, ""description_word_count"": 35, ""tier_id"": ""1711882""}, {""name"": ""Gold"", ""price"": 9.75, ""description_word_count"": 62, ""tier_id"": ""1711883""}]",316
https://www.patreon.com/josephcarlson,Joseph Carlson,41,0,0,{},"{'2023': 1, '2022': 7, '2021': 32, '2020': 1}",0,1,no,yes,no,no,no,no,no,1,8,17,16,0,0,0,0,0,0,0,0,0,907,337,0,0,0,0,1,"[{""name"": ""Patreon Member (full access)"", ""price"": 10.0, ""description_word_count"": 66, ""tier_id"": ""6729258""}]",45
https://www.patreon.com/JustTrish,Just Trish,171,48473,0,{},"{'2025': 32, '2024': 129, '2023': 10}",0,0,no,no,no,no,no,no,no,0,6,4,155,0,0,0,5,0,0,0,0,0,13837,2876,0,0,2,0,5,"[{""name"": ""EXTENDED PODCAST!"", ""price"": 5.0, ""description_word_count"": 19, ""tier_id"": ""2005700""}, {""name"": ""DOUBLE THE FUN"", ""price"": 10.0, ""description_word_count"": 37, ""tier_id"": ""21652177""}, {""name"": ""Trish Music Super Fan"", ""price"": 20.0, ""description_word_count"": 53, ""tier_id"": ""24263383""}, {""name"": ""MONTHLY HEADSHOT"", ""price"": 50.0, ""description_word_count"": 118, ""tier_id"": ""21652185""}, {""name"": ""BE A PRODUCER"", ""price"": 100.0, ""description_word_count"": 181, ""tier_id"": ""21652192""}]",77
https://www.patreon.com/mccc_deaderpool,Deaderpool,6,8665,0,{},"{'2025': 2, '2024': 1, '2020': 1, '2019': 1, '2016': 1}",0,7,no,no,no,no,no,no,yes,1,6,0,0,0,0,0,0,0,0,0,2099,150,11,0,0,0,0,0,2,"[{""name"": ""Basic Tier"", ""price"": 3.0, ""description_word_count"": 124, ""tier_id"": ""1102166""}, {""name"": ""Way Too Generous Level"", ""price"": 9.0, ""description_word_count"": 60, ""tier_id"": ""1101379""}]",623
https://www.patreon.com/ReelTimeYT,Reel-Time,3885,4217,0,{},"{'2025': 444, '2024': 1258, '2023': 1383, '2022': 800}",0,2,no,no,yes,no,no,no,no,1,193,117,3251,0,0,0,317,0,0,0,75,60,1052,864,0,0,1,0,3,"[{""name"": ""Reel-One"", ""price"": 2.5, ""description_word_count"": 139, ""tier_id"": ""8135671""}, {""name"": ""Reel-Deel"", ""price"": 5.0, ""description_word_count"": 257, ""tier_id"": ""8135672""}, {""name"": ""Reel-Timer"", ""price"": 10.0, ""description_word_count"": 194, ""tier_id"": ""8135673""}]",145
https://www.patreon.com/wesandsteph,Wes And Steph,1255,20366,0,{},"{'2025': 173, '2024': 508, '2023': 417, '2022': 157}",0,0,no,no,no,no,no,no,no,0,93,3,1139,0,0,0,20,0,0,0,0,0,2037,1192,0,0,0,0,1,"[{""name"": ""Beautiful People Of The Internet"", ""price"": 5.0, ""description_word_count"": 38, ""tier_id"": ""8453186""}]",82
https://www.patreon.com/YourRAGEGaming,YourRAGE,18,0,0,{},{'2025': 18},0,0,no,no,no,no,no,no,no,0,1,1,16,0,0,0,0,0,0,0,0,0,1466,421,0,0,1,0,1,"[{""name"": ""YRG"", ""price"": 3.0, ""description_word_count"": 18, ""tier_id"": ""25219616""}]",10
https://www.patreon.com/micahskspot,Micah's K-Spot,1012,11584,0,{},"{'2025': 93, '2024': 376, '2023': 276, '2022': 113, '2021': 127, '2020': 27}",0,0,no,no,no,no,no,no,no,0,32,9,879,0,0,0,4,0,0,0,0,0,1550,564,0,0,0,0,3,"[{""name"": ""The Olympian"", ""price"": 0.0, ""description_word_count"": 95, ""tier_id"": ""6092296""}, {""name"": ""The Titan"", ""price"": 0.0, ""description_word_count"": 79, ""tier_id"": ""6558243""}, {""name"": ""Mount Olympus"", ""price"": 0.0, ""description_word_count"": 63, ""tier_id"": ""7596537""}]",71
https://www.patreon.com/KenanGrace,Kenan Grace,1,18340,0,{},{'2021': 1},0,0,no,no,no,no,no,no,no,0,0,1,0,0,0,0,0,0,0,0,0,0,1,21,0,0,0,0,2,"[{""name"": ""Bachelor’s 🎓🎓🎓.."", ""price"": 14.99, ""description_word_count"": 33, ""tier_id"": ""24691373""}, {""name"": ""Doctorate🎓🎓🎓"", ""price"": 99.99, ""description_word_count"": 43, ""tier_id"": ""24639567""}]",284
https://www.patreon.com/BehindTheLikesPodcast,Behind The Likes Podcast,72,0,0,{},"{'2025': 13, '2024': 39, '2023': 20}",0,0,no,no,no,no,no,no,no,0,2,8,62,0,0,0,0,0,0,0,0,0,3163,1322,0,0,0,0,1,"[{""name"": ""BTL EXCLUSIVES"", ""price"": 10.0, ""description_word_count"": 56, ""tier_id"": ""9886523""}]",244
https://www.patreon.com/stevenreactz,Steven Walker,639,5204,0,{},"{'2025': 26, '2024': 86, '2023': 78, '2022': 92, '2021': 153, '2020': 158, '2019': 46}",0,4,no,yes,yes,yes,yes,no,no,4,79,71,486,0,0,0,2,0,0,0,0,0,604,246,0,0,0,0,2,"[{""name"": ""Steven Supporters <3"", ""price"": 5.0, ""description_word_count"": 37, ""tier_id"": ""10047512""}, {""name"": ""CUSTOM VIDEO REACTION"", ""price"": 65.0, ""description_word_count"": 57, ""tier_id"": ""7399703""}]",445
https://www.patreon.com/thismightgetweird,This Might Get Weird,1222,4559,0,{},"{'2025': 51, '2024': 203, '2023': 207, '2022': 144, '2021': 180, '2020': 238, '2019': 164, '2018': 35}",0,0,no,no,no,no,no,no,no,0,230,494,194,0,0,0,16,0,0,0,0,0,1300,312,0,0,0,0,3,"[{""name"": ""Weirdos"", ""price"": 5.0, ""description_word_count"": 39, ""tier_id"": ""3047860""}, {""name"": ""Creeps"", ""price"": 15.0, ""description_word_count"": 25, ""tier_id"": ""3047880""}, {""name"": ""Pervs"", ""price"": 69.0, ""description_word_count"": 23, ""tier_id"": ""3047899""}]",135
https://www.patreon.com/sentate,Sentate,208,174036,0,{},"{'2025': 8, '2024': 27, '2023': 27, '2022': 42, '2021': 43, '2020': 61}",0,2,no,yes,yes,no,no,no,no,2,3,178,9,0,0,0,17,0,0,0,3223,672,2987,300,0,0,2,0,3,"[{""name"": ""Fashionista"", ""price"": 1.0, ""description_word_count"": 7, ""tier_id"": ""4614301""}, {""name"": ""Couture Client"", ""price"": 2.0, ""description_word_count"": 7, ""tier_id"": ""4614302""}, {""name"": ""Style Council"", ""price"": 4.0, ""description_word_count"": 7, ""tier_id"": ""4614303""}]",42
https://www.patreon.com/AJayDeLuxe,AJay,109,0,0,{},"{'2025': 15, '2024': 48, '2023': 46}",0,0,no,no,no,no,no,no,no,0,7,0,100,0,0,0,2,0,0,0,0,0,15450,10025,0,0,0,0,1,"[{""name"": """", ""price"": 5.0, ""description_word_count"": 46, ""tier_id"": ""9651022""}]",54
https://www.patreon.com/cancelled,Cancelled,65,0,0,{},"{'2025': 26, '2024': 39}",0,0,no,no,no,no,no,no,no,0,9,7,39,0,0,0,2,0,0,0,0,0,12671,4999,0,0,1,0,1,"[{""name"": ""Cancelled"", ""price"": 10.0, ""description_word_count"": 44, ""tier_id"": ""23394505""}]",0
https://www.patreon.com/elliesimple,Elliesimple,316,122259,0,{},"{'2024': 36, '2023': 36, '2022': 25, '2021': 20, '2020': 14, '2019': 38, '2018': 136, '2017': 11}",0,5,no,no,yes,no,no,no,no,1,13,299,3,0,0,0,1,0,0,0,2866,32,389,37,0,0,0,0,2,"[{""name"": ""✿ Poppy - Super Supporter"", ""price"": 3.5, ""description_word_count"": 41, ""tier_id"": ""23556327""}, {""name"": ""✿ Orchid - Ultra Supporter"", ""price"": 6.5, ""description_word_count"": 85, ""tier_id"": ""23556283""}]",49
https://www.patreon.com/kioshiwarrior,KioshiWarrior,360,0,0,{},"{'2025': 44, '2024': 124, '2023': 59, '2022': 89, '2021': 43, '2020': 1}",0,2,no,yes,yes,no,no,no,no,2,43,2,265,0,0,0,11,0,0,0,0,0,1666,541,0,0,1,0,4,"[{""name"": ""The Kioshi and Romeo Fund ✨"", ""price"": 4.0, ""description_word_count"": 64, ""tier_id"": ""25623305""}, {""name"": ""KW Music Hub 🎧"", ""price"": 7.0, ""description_word_count"": 60, ""tier_id"": ""8360321""}, {""name"": ""Warriors of the Week 🎥"", ""price"": 10.0, ""description_word_count"": 81, ""tier_id"": ""9839353""}, {""name"": ""A Ki With Kioshi 🎙️"", ""price"": 13.5, ""description_word_count"": 153, ""tier_id"": ""9839360""}]",70
https://www.patreon.com/asmrmads,Asmr Mads,1042,7628,0,{},"{'2025': 50, '2024': 241, '2023': 145, '2022': 171, '2021': 153, '2020': 140, '2019': 115, '2018': 27}",0,0,no,no,no,no,no,no,no,0,414,10,398,0,0,0,10,0,0,0,0,0,667,271,0,0,1,0,4,"[{""name"": ""Basic Loves"", ""price"": 3.0, ""description_word_count"": 64, ""tier_id"": ""2096973""}, {""name"": ""Gathering loves"", ""price"": 5.0, ""description_word_count"": 70, ""tier_id"": ""8265148""}, {""name"": ""MINI  CUSTOM TIER"", ""price"": 20.0, ""description_word_count"": 280, ""tier_id"": ""24899657""}, {""name"": ""NOT OPEN AT THIS TIME"", ""price"": 40.0, ""description_word_count"": 332, ""tier_id"": ""23823527""}]",311
https://www.patreon.com/zaneandheath,Zane and Heath: UNFILTERED,604,0,0,{},"{'2025': 43, '2024': 155, '2023': 177, '2022': 201, '2021': 28}",0,3,no,no,yes,no,no,no,no,1,85,66,405,0,0,0,5,0,0,0,0,0,15168,3078,0,0,1,0,1,"[{""name"": ""BEST OF THE BEST"", ""price"": 5.0, ""description_word_count"": 51, ""tier_id"": ""7853514""}]",205
https://www.patreon.com/mollyburke,Molly Burke,909,2027,0,{},"{'2025': 41, '2024': 139, '2023': 168, '2022': 203, '2021': 189, '2020': 143, '2019': 26}",0,0,no,no,no,no,no,no,no,0,285,443,30,0,0,0,12,0,0,0,0,0,448,158,0,0,4,0,5,"[{""name"": ""Baby Bees"", ""price"": 5.0, ""description_word_count"": 91, ""tier_id"": ""745494""}, {""name"": ""Bumble Bees"", ""price"": 10.0, ""description_word_count"": 68, ""tier_id"": ""745495""}, {""name"": ""Busy Bees"", ""price"": 25.0, ""description_word_count"": 58, ""tier_id"": ""745496""}, {""name"": ""Honey Bees"", ""price"": 50.0, ""description_word_count"": 56, ""tier_id"": ""745497""}, {""name"": ""Killer Bees"", ""price"": 100.0, ""description_word_count"": 68, ""tier_id"": ""4082989""}]",127
https://www.patreon.com/Dumbblondepodcast,Bunnie Xo,657,0,0,{},"{'2025': 44, '2024': 303, '2023': 175, '2022': 54, '2021': 67, '2020': 14}",0,1,no,no,yes,no,no,no,no,1,213,78,355,0,0,0,2,0,0,0,0,0,7232,2673,0,0,3,0,4,"[{""name"": ""Side Show 🎪"", ""price"": 5.0, ""description_word_count"": 74, ""tier_id"": ""3969353""}, {""name"": ""The Carnival 🎪"", ""price"": 10.0, ""description_word_count"": 64, ""tier_id"": ""22602904""}, {""name"": ""Ringleader 🎪"", ""price"": 15.0, ""description_word_count"": 126, ""tier_id"": ""7715401""}, {""name"": ""The Main Attraction 🎪"", ""price"": 22.0, ""description_word_count"": 104, ""tier_id"": ""22568712""}]",83
